,user_id,content_id,watch_duration_minutes,device_used,watch_time,rating_given,age,country,preferred_genre,content_type,genre,duration_minutes
246,204,2571,114.0,TV,2024-05-07 08:42:52.381468,5.0,26,Canada,Action,Movie,Drama,148
247,204,2219,170.0,Mobile,2025-02-11 08:42:52.381891,4.0,26,Canada,Action,TV Show,Sci-Fi,174
248,204,1382,96.0,TV,2024-04-15 08:42:52.382365,5.0,26,Canada,Action,TV Show,Documentary,127
249,456,1382,70.0,Mobile,2024-12-16 08:42:52.386986,4.0,23,USA,Documentary,TV Show,Documentary,127
250,204,2697,172.0,Tablet,2024-07-08 08:42:52.384311,4.0,26,Canada,Action,TV Show,Romance,88
251,445,2697,84.0,TV,2024-10-31 08:42:52.387604,5.0,19,India,Documentary,TV Show,Romance,88
252,245,2697,161.0,Tablet,2025-01-16 08:42:52.418112,4.0,28,USA,Sci-Fi,TV Show,Romance,88
253,63,2697,125.0,Laptop,2024-05-29 08:42:52.383870,3.0,52,USA,Action,TV Show,Romance,88
254,135,2697,59.0,TV,2025-03-23 08:42:52.389320,5.0,57,UK,Action,TV Show,Romance,88
255,204,1119,23.0,Mobile,2024-05-05 08:42:52.385863,,26,Canada,Action,TV Show,Sci-Fi,47
256,204,2478,102.0,Laptop,2024-05-30 08:42:52.387565,4.0,26,Canada,Action,TV Show,Action,156
257,204,2298,122.0,TV,2025-03-08 08:42:52.390153,4.0,26,Canada,Action,Movie,Drama,121
258,403,2298,55.0,Mobile,2025-03-24 08:42:52.416884,,63,Australia,Drama,Movie,Drama,121
259,204,849,118.0,TV,2024-10-03 08:42:52.415286,2.0,26,Canada,Action,Movie,Horror,51
260,489,849,81.0,Mobile,2024-11-20 08:42:52.417805,4.0,26,USA,Action,Movie,Horror,51
261,3,849,59.0,Laptop,2024-12-11 08:42:52.383265,1.0,46,Australia,Drama,Movie,Horror,51
262,500,849,71.0,TV,2025-02-20 08:42:52.383378,3.0,18,UK,Action,Movie,Horror,51
263,204,1968,130.0,TV,2024-11-02 08:42:52.416395,5.0,26,Canada,Action,TV Show,Comedy,84
264,48,1968,19.0,Mobile,2025-01-02 08:42:52.414961,1.0,35,UK,Romance,TV Show,Comedy,84
265,13,1968,77.0,Tablet,2024-09-05 08:42:52.420854,4.0,41,Australia,Horror,TV Show,Comedy,84
266,170,1968,97.0,Laptop,2024-09-16 08:42:52.417207,3.0,60,Australia,Drama,TV Show,Comedy,84
267,259,1968,76.0,Mobile,2024-10-13 08:42:52.418776,2.0,23,UK,Drama,TV Show,Comedy,84
268,204,1057,93.0,TV,2024-06-19 08:42:52.419445,3.0,26,Canada,Action,TV Show,Comedy,169
269,362,1712,19.0,Tablet,2024-04-11 08:42:52.381474,2.0,38,Australia,Romance,Movie,Action,49
270,190,1712,52.0,Laptop,2024-04-10 08:42:52.383427,5.0,45,Germany,Documentary,Movie,Action,49
271,219,1712,60.0,TV,2024-05-16 08:42:52.383592,2.0,69,Australia,Documentary,Movie,Action,49
272,91,1712,46.0,Laptop,2024-10-02 08:42:52.385338,1.0,62,Germany,Action,Movie,Action,49
273,174,1712,19.0,TV,2024-04-23 08:42:52.388576,1.0,49,USA,Documentary,Movie,Action,49
274,362,2499,117.0,TV,2025-03-16 08:42:52.384119,3.0,38,Australia,Romance,Movie,Documentary,51
275,35,2499,54.0,Laptop,2024-05-01 08:42:52.422787,2.0,33,UK,Horror,Movie,Documentary,51
276,362,1796,35.0,Mobile,2025-03-26 08:42:52.384435,3.0,38,Australia,Romance,TV Show,Horror,144
277,37,1796,110.0,TV,2024-07-25 08:42:52.417247,4.0,64,UK,Action,TV Show,Horror,144
278,329,1796,157.0,Mobile,2024-05-09 08:42:52.416308,2.0,35,Germany,Action,TV Show,Horror,144
279,376,1796,116.0,Mobile,2024-07-21 08:42:52.389743,,45,India,Comedy,TV Show,Horror,144
280,362,531,154.0,Tablet,2024-05-10 08:42:52.388990,1.0,38,Australia,Romance,Movie,Drama,175
281,441,531,27.0,TV,2024-11-04 08:42:52.387653,3.0,40,Australia,Documentary,Movie,Drama,175
282,349,531,67.0,Mobile,2024-08-01 08:42:52.389641,,68,India,Drama,Movie,Drama,175
283,75,531,111.0,TV,2024-10-29 08:42:52.414854,3.0,35,India,Comedy,Movie,Drama,175
284,213,531,19.0,Tablet,2025-03-19 08:42:52.383043,5.0,49,Germany,Action,Movie,Drama,175
285,362,2526,52.0,Tablet,2024-09-12 08:42:52.390055,2.0,38,Australia,Romance,Movie,Comedy,150
286,457,2526,115.0,TV,2025-01-17 08:42:52.387156,4.0,32,India,Romance,Movie,Comedy,150
287,294,2526,8.0,Laptop,2024-09-28 08:42:52.387013,5.0,66,Australia,Drama,Movie,Comedy,150
288,362,1864,101.0,Mobile,2025-01-21 08:42:52.414352,4.0,38,Australia,Romance,TV Show,Documentary,88
289,275,1864,70.0,TV,2024-04-27 08:42:52.422240,3.0,57,USA,Comedy,TV Show,Documentary,88
290,469,1864,116.0,Mobile,2024-05-06 08:42:52.421471,5.0,49,India,Romance,TV Show,Documentary,88
291,386,1864,113.0,Mobile,2024-07-09 08:42:52.420559,5.0,66,USA,Comedy,TV Show,Documentary,88
292,362,2518,164.0,TV,2024-09-06 08:42:52.419381,5.0,38,Australia,Romance,TV Show,Drama,38
293,387,2518,64.0,Mobile,2025-02-22 08:42:52.382212,4.0,63,UK,Sci-Fi,TV Show,Drama,38
294,386,2518,54.0,TV,2025-01-13 08:42:52.389118,2.0,66,USA,Comedy,TV Show,Drama,38
295,362,215,500.0,Mobile,2025-03-06 08:42:52.419786,4.0,38,Australia,Romance,Movie,Romance,124
296,239,215,114.0,Mobile,2025-01-07 08:42:52.384425,4.0,61,UK,Comedy,Movie,Romance,124
297,26,215,39.0,Tablet,2025-01-02 08:42:52.384748,4.0,50,UK,Romance,Movie,Romance,124
298,362,1782,78.0,Mobile,2024-06-15 08:42:52.420439,3.0,38,Australia,Romance,TV Show,Sci-Fi,84
299,262,1782,147.0,Tablet,2024-04-15 08:42:52.388017,5.0,20,UK,Horror,TV Show,Sci-Fi,84
300,362,2673,171.0,Laptop,2024-11-24 08:42:52.422702,,38,Australia,Romance,Movie,Sci-Fi,107
301,321,2673,104.0,Mobile,2025-01-07 08:42:52.388673,5.0,52,USA,Comedy,Movie,Sci-Fi,107
302,237,2673,10.0,Tablet,2024-05-14 08:42:52.384203,5.0,36,UK,Horror,Movie,Sci-Fi,107
303,360,2673,142.0,Mobile,2025-01-24 08:42:52.420621,3.0,44,Germany,Documentary,Movie,Sci-Fi,107
304,299,325,128.0,Mobile,2024-04-11 08:42:52.381477,,22,USA,Action,TV Show,Drama,152
305,299,2769,120.0,TV,2024-09-28 08:42:52.382437,,22,USA,Action,Movie,Drama,132
306,142,2769,130.0,Tablet,2024-05-01 08:42:52.420717,1.0,64,Canada,Romance,Movie,Drama,132
307,299,1528,86.0,TV,2024-11-26 08:42:52.384396,2.0,22,USA,Action,TV Show,Romance,75
308,299,2522,45.0,Mobile,2024-05-18 08:42:52.384813,,22,USA,Action,Movie,Documentary,114
309,163,2522,59.0,Mobile,2024-06-14 08:42:52.388125,2.0,21,UK,Action,Movie,Documentary,114
310,240,2522,130.0,Laptop,2024-07-12 08:42:52.383036,1.0,43,Canada,Action,Movie,Documentary,114
311,412,2522,66.0,Laptop,2024-11-22 08:42:52.384678,5.0,59,USA,Documentary,Movie,Documentary,114
312,299,92,11.0,TV,2024-08-21 08:42:52.388619,4.0,22,USA,Action,Movie,Comedy,145
313,475,92,114.0,Mobile,2025-03-31 08:42:52.390001,2.0,69,Canada,Horror,Movie,Comedy,145
314,70,92,143.0,TV,2024-10-21 08:42:52.388334,4.0,19,UK,Action,Movie,Comedy,145
315,299,530,95.0,Tablet,2025-04-08 08:42:52.390029,4.0,22,USA,Action,TV Show,Comedy,35
316,309,530,142.0,Tablet,2024-09-19 08:42:52.420099,5.0,37,Canada,Romance,TV Show,Comedy,35
317,299,2896,33.0,Tablet,2024-06-24 08:42:52.418436,2.0,22,USA,Action,TV Show,Drama,81
318,237,2896,109.0,Mobile,2025-02-20 08:42:52.421396,3.0,36,UK,Horror,TV Show,Drama,81
319,167,1882,25.0,TV,2024-09-16 08:42:52.381938,1.0,56,UK,Documentary,Movie,Drama,135
320,307,1882,110.0,Tablet,2024-07-17 08:42:52.415364,1.0,33,USA,Horror,Movie,Drama,135
321,59,1882,88.0,Laptop,2024-06-18 08:42:52.416220,,24,Canada,Sci-Fi,Movie,Drama,135
322,167,507,18.0,Laptop,2025-02-23 08:42:52.383678,2.0,56,UK,Documentary,TV Show,Drama,173
323,390,507,125.0,Mobile,2024-08-26 08:42:52.415791,4.0,50,Canada,Documentary,TV Show,Drama,173
324,26,507,144.0,Laptop,2024-10-19 08:42:52.419119,3.0,50,UK,Romance,TV Show,Drama,173
325,167,675,137.0,Laptop,2024-09-06 08:42:52.385341,1.0,56,UK,Documentary,TV Show,Romance,116
326,167,2319,14.0,Laptop,2025-03-02 08:42:52.387208,1.0,56,UK,Documentary,Movie,Sci-Fi,119
327,433,2319,93.0,TV,2025-03-12 08:42:52.386878,1.0,37,Australia,Horror,Movie,Sci-Fi,119
328,167,1917,125.0,Tablet,2024-06-11 08:42:52.388984,5.0,56,UK,Documentary,TV Show,Action,148
329,317,1917,100.0,TV,2024-04-29 08:42:52.421387,3.0,53,USA,Action,TV Show,Action,148
330,53,1917,128.0,TV,2024-09-02 08:42:52.388298,4.0,26,Canada,Horror,TV Show,Action,148
331,167,2070,66.0,TV,2025-02-17 08:42:52.415185,,56,UK,Documentary,Movie,Drama,99
332,167,528,147.0,Mobile,2024-07-25 08:42:52.416252,1.0,56,UK,Documentary,TV Show,Comedy,63
333,81,528,67.0,Laptop,2024-08-09 08:42:52.415514,2.0,31,India,Horror,TV Show,Comedy,63
334,265,528,,Mobile,2024-12-25 08:42:52.417161,3.0,36,India,Horror,TV Show,Comedy,63
335,166,528,87.0,TV,2024-04-26 08:42:52.389377,4.0,40,India,Drama,TV Show,Comedy,63
336,167,886,59.0,Tablet,2024-11-29 08:42:52.421865,,56,UK,Documentary,TV Show,Action,43
337,387,886,132.0,Mobile,2024-06-11 08:42:52.387139,4.0,63,UK,Sci-Fi,TV Show,Action,43
338,167,2615,100.0,Mobile,2024-06-12 08:42:52.421985,3.0,56,UK,Documentary,TV Show,Comedy,110
339,399,2615,80.0,Tablet,2024-04-27 08:42:52.420482,5.0,59,UK,Action,TV Show,Comedy,110
340,260,2615,22.0,Laptop,2024-07-02 08:42:52.420485,5.0,33,Germany,Drama,TV Show,Comedy,110
341,201,1550,119.0,Mobile,2025-02-08 08:42:52.381485,3.0,23,India,Drama,TV Show,Comedy,70
342,264,1550,161.0,Mobile,2025-02-18 08:42:52.420784,3.0,53,India,Horror,TV Show,Comedy,70
343,173,1550,162.0,Tablet,2024-08-15 08:42:52.389470,4.0,30,India,Drama,TV Show,Comedy,70
344,201,2750,92.0,Mobile,2025-01-05 08:42:52.381660,4.0,23,India,Drama,Movie,Action,64
345,428,2750,44.0,Mobile,2025-04-05 08:42:52.420678,3.0,41,Germany,Action,Movie,Action,64
346,201,2978,165.0,TV,2024-05-23 08:42:52.382476,3.0,23,India,Drama,TV Show,Horror,123
347,347,2978,96.0,Tablet,2024-04-12 08:42:52.385485,,65,UK,Drama,TV Show,Horror,123
348,411,2978,102.0,Mobile,2024-07-13 08:42:52.387354,2.0,44,Canada,Drama,TV Show,Horror,123
349,259,2978,106.0,Mobile,2024-04-16 08:42:52.390018,3.0,23,UK,Drama,TV Show,Horror,123
350,201,2194,25.0,Laptop,2024-11-06 08:42:52.383174,5.0,23,India,Drama,TV Show,Drama,118
351,201,1030,42.0,Tablet,2024-06-11 08:42:52.383900,4.0,23,India,Drama,TV Show,Drama,151
352,235,1030,171.0,Laptop,2024-09-05 08:42:52.415103,,50,Germany,Action,TV Show,Drama,151
353,201,1048,91.0,Tablet,2024-04-29 08:42:52.385857,2.0,23,India,Drama,TV Show,Documentary,110
354,179,1048,105.0,Tablet,2024-07-31 08:42:52.415449,4.0,19,Germany,Action,TV Show,Documentary,110
355,201,1856,170.0,TV,2024-12-21 08:42:52.387923,5.0,23,India,Drama,TV Show,Sci-Fi,114
356,336,1856,173.0,Tablet,2025-01-23 08:42:52.386067,3.0,21,USA,Romance,TV Show,Sci-Fi,114
357,201,948,175.0,TV,2024-10-01 08:42:52.389619,4.0,23,India,Drama,Movie,Drama,137
358,458,948,152.0,Laptop,2025-02-09 08:42:52.385953,3.0,60,UK,Horror,Movie,Drama,137
359,201,1754,27.0,TV,2025-01-24 08:42:52.420940,2.0,23,India,Drama,Movie,Action,158
360,3,1754,106.0,Laptop,2024-12-17 08:42:52.382912,5.0,46,Australia,Drama,Movie,Action,158
361,201,1176,119.0,Mobile,2025-04-02 08:42:52.421061,5.0,23,India,Drama,Movie,Comedy,103
362,145,1176,72.0,Tablet,2024-10-04 08:42:52.385724,2.0,18,UK,Sci-Fi,Movie,Comedy,103
363,201,1561,69.0,TV,2024-11-12 08:42:52.422215,3.0,23,India,Drama,Movie,Documentary,64
364,397,1561,176.0,Laptop,2024-06-01 08:42:52.421170,4.0,35,India,Comedy,Movie,Documentary,64
365,134,2095,155.0,TV,2025-01-22 08:42:52.386362,3.0,61,USA,Action,Movie,Romance,168
366,132,2095,74.0,Mobile,2025-02-23 08:42:52.415428,5.0,54,Canada,Comedy,Movie,Romance,168
367,134,933,89.0,TV,2024-06-21 08:42:52.389267,4.0,61,USA,Action,TV Show,Romance,173
368,251,933,69.0,TV,2024-10-21 08:42:52.420568,2.0,51,Australia,Comedy,TV Show,Romance,173
369,25,933,159.0,Tablet,2024-12-30 08:42:52.387613,5.0,38,Germany,Sci-Fi,TV Show,Romance,173
370,134,1416,48.0,Tablet,2025-03-31 08:42:52.415371,5.0,61,USA,Action,TV Show,Documentary,86
371,134,2391,66.0,Mobile,2024-05-17 08:42:52.415596,5.0,61,USA,Action,TV Show,Documentary,145
372,134,2895,122.0,Tablet,2024-07-31 08:42:52.416376,1.0,61,USA,Action,TV Show,Comedy,65
373,390,2895,67.0,Tablet,2024-06-03 08:42:52.414472,,50,Canada,Documentary,TV Show,Comedy,65
374,1,2895,124.0,Tablet,2024-05-20 08:42:52.415838,4.0,56,Germany,Comedy,TV Show,Comedy,65
375,492,2895,96.0,TV,2024-12-28 08:42:52.387785,2.0,18,India,Drama,TV Show,Comedy,65
376,134,1821,143.0,Mobile,2025-01-07 08:42:52.416820,5.0,61,USA,Action,TV Show,Sci-Fi,30
377,134,372,92.0,TV,2024-07-04 08:42:52.416937,3.0,61,USA,Action,Movie,Horror,60
378,29,372,144.0,Tablet,2024-07-22 08:42:52.414522,,61,Australia,Romance,Movie,Horror,60
379,134,2739,117.0,TV,2024-09-13 08:42:52.417240,3.0,61,USA,Action,Movie,Sci-Fi,54
380,344,2739,60.0,Mobile,2024-05-23 08:42:52.384802,2.0,20,USA,Horror,Movie,Sci-Fi,54
381,277,2739,116.0,Mobile,2024-11-11 08:42:52.422765,4.0,35,USA,Sci-Fi,Movie,Sci-Fi,54
382,417,2739,68.0,Laptop,2024-05-12 08:42:52.383791,3.0,50,USA,Romance,Movie,Sci-Fi,54
383,134,533,133.0,Mobile,2025-03-11 08:42:52.418055,1.0,61,USA,Action,TV Show,Romance,58
384,459,533,155.0,Tablet,2024-09-25 08:42:52.418383,5.0,54,USA,Action,TV Show,Romance,58
385,134,1950,82.0,Mobile,2024-08-10 08:42:52.420631,3.0,61,USA,Action,TV Show,Action,70
386,134,1577,144.0,Tablet,2024-08-18 08:42:52.420721,3.0,61,USA,Action,Movie,Drama,99
387,169,1577,110.0,Laptop,2024-05-02 08:42:52.385045,5.0,32,Germany,Documentary,Movie,Drama,99
388,109,1577,74.0,Tablet,2024-12-30 08:42:52.421905,4.0,25,Australia,Drama,Movie,Drama,99
389,134,1949,153.0,Mobile,2025-03-25 08:42:52.422452,5.0,61,USA,Action,Movie,Documentary,159
390,134,2361,171.0,Tablet,2025-02-02 08:42:52.422744,3.0,61,USA,Action,Movie,Romance,169
391,211,1946,38.0,Tablet,2024-05-22 08:42:52.381492,4.0,32,UK,Comedy,Movie,Sci-Fi,73
392,472,1946,62.0,Mobile,2024-06-23 08:42:52.422733,2.0,64,Australia,Drama,Movie,Sci-Fi,73
393,211,1647,165.0,Laptop,2024-08-26 08:42:52.381535,1.0,32,UK,Comedy,Movie,Romance,32
394,211,2458,120.0,TV,2024-09-07 08:42:52.383125,5.0,32,UK,Comedy,Movie,Action,167
395,343,2458,162.0,Mobile,2025-01-12 08:42:52.416558,2.0,24,Australia,Comedy,Movie,Action,167
396,159,2458,100.0,TV,2025-01-21 08:42:52.418572,3.0,56,Germany,Drama,Movie,Action,167
397,211,396,13.0,Tablet,2025-02-27 08:42:52.384838,,32,UK,Comedy,TV Show,Documentary,32
398,61,396,32.0,TV,2025-03-02 08:42:52.386731,1.0,25,UK,Sci-Fi,TV Show,Documentary,32
399,258,396,108.0,TV,2025-02-26 08:42:52.387240,3.0,26,UK,Comedy,TV Show,Documentary,32
400,211,1175,174.0,Tablet,2024-06-17 08:42:52.385072,2.0,32,UK,Comedy,TV Show,Sci-Fi,34
401,211,562,175.0,Tablet,2024-11-23 08:42:52.388286,4.0,32,UK,Comedy,Movie,Action,133
402,272,562,24.0,TV,2025-01-07 08:42:52.387659,1.0,69,UK,Drama,Movie,Action,133
403,396,562,72.0,Tablet,2024-12-23 08:42:52.416412,3.0,20,USA,Action,Movie,Action,133
404,95,562,63.0,Tablet,2024-07-06 08:42:52.417903,5.0,43,USA,Action,Movie,Action,133
405,211,1093,178.0,Laptop,2025-04-06 08:42:52.388765,5.0,32,UK,Comedy,Movie,Sci-Fi,99
406,211,1248,61.0,TV,2024-12-31 08:42:52.389990,4.0,32,UK,Comedy,Movie,Drama,82
407,211,2567,58.0,Mobile,2024-11-29 08:42:52.415908,4.0,32,UK,Comedy,Movie,Action,91
408,208,2567,51.0,Laptop,2025-01-23 08:42:52.389900,2.0,59,UK,Horror,Movie,Action,91
409,211,360,33.0,Mobile,2024-11-11 08:42:52.416241,5.0,32,UK,Comedy,TV Show,Horror,117
410,31,360,62.0,TV,2024-07-21 08:42:52.389405,,66,India,Romance,TV Show,Horror,117
411,67,360,116.0,Laptop,2025-04-06 08:42:52.419590,1.0,67,UK,Documentary,TV Show,Horror,117
412,211,2139,162.0,Mobile,2024-09-06 08:42:52.416323,2.0,32,UK,Comedy,Movie,Horror,40
413,136,2139,155.0,Laptop,2024-04-23 08:42:52.382905,3.0,39,Australia,Drama,Movie,Horror,40
414,342,2139,136.0,Mobile,2024-09-07 08:42:52.387433,4.0,25,UK,Sci-Fi,Movie,Horror,40
415,211,1491,44.0,Tablet,2025-02-11 08:42:52.418551,2.0,32,UK,Comedy,Movie,Action,73
416,211,1139,31.0,Tablet,2025-01-22 08:42:52.419915,4.0,32,UK,Comedy,TV Show,Romance,123
417,188,1139,125.0,TV,2024-12-15 08:42:52.422253,2.0,47,USA,Horror,TV Show,Romance,123
418,223,1139,122.0,TV,2024-11-08 08:42:52.383423,1.0,20,USA,Horror,TV Show,Romance,123
419,481,1139,90.0,TV,2024-09-10 08:42:52.387237,2.0,36,India,Drama,TV Show,Romance,123
420,48,1608,77.0,TV,2024-11-24 08:42:52.381496,1.0,35,UK,Romance,TV Show,Romance,108
421,125,1608,24.0,Laptop,2024-10-18 08:42:52.420183,2.0,25,Canada,Horror,TV Show,Romance,108
422,307,1608,9.0,Laptop,2024-07-25 08:42:52.387309,1.0,33,USA,Horror,TV Show,Romance,108
423,322,1608,60.0,TV,2025-02-12 08:42:52.382651,2.0,65,Germany,Action,TV Show,Romance,108
424,213,1608,58.0,Mobile,2024-05-31 08:42:52.384403,4.0,49,Germany,Action,TV Show,Romance,108
425,79,1608,20.0,Tablet,2024-09-12 08:42:52.421190,4.0,27,Germany,Horror,TV Show,Romance,108
426,48,2491,131.0,Laptop,2024-09-01 08:42:52.381855,2.0,35,UK,Romance,TV Show,Drama,166
427,91,2491,13.0,Laptop,2024-08-16 08:42:52.388250,5.0,62,Germany,Action,TV Show,Drama,166
428,48,2711,113.0,Laptop,2024-11-22 08:42:52.382177,1.0,35,UK,Romance,Movie,Documentary,63
429,48,1110,58.0,Laptop,2024-05-03 08:42:52.383033,2.0,35,UK,Romance,Movie,Horror,104
430,171,1110,87.0,Tablet,2024-11-22 08:42:52.415474,5.0,46,Australia,Drama,Movie,Horror,104
431,48,1063,80.0,Mobile,2025-01-13 08:42:52.385101,3.0,35,UK,Romance,TV Show,Sci-Fi,82
432,321,1063,62.0,TV,2024-07-20 08:42:52.421424,4.0,52,USA,Comedy,TV Show,Sci-Fi,82
433,131,1063,49.0,Tablet,2024-06-07 08:42:52.385687,2.0,41,USA,Drama,TV Show,Sci-Fi,82
434,48,2056,71.0,Laptop,2024-07-20 08:42:52.385538,5.0,35,UK,Romance,TV Show,Comedy,133
435,433,2056,108.0,TV,2024-07-17 08:42:52.385634,3.0,37,Australia,Horror,TV Show,Comedy,133
436,249,2056,89.0,Laptop,2024-08-25 08:42:52.390197,1.0,22,Germany,Documentary,TV Show,Comedy,133
437,48,2657,132.0,TV,2024-10-08 08:42:52.385627,5.0,35,UK,Romance,TV Show,Action,115
438,286,2657,165.0,Tablet,2024-08-23 08:42:52.418188,,47,Germany,Sci-Fi,TV Show,Action,115
439,417,2657,38.0,TV,2024-08-26 08:42:52.387196,1.0,50,USA,Romance,TV Show,Action,115
440,48,1809,154.0,Mobile,2024-06-06 08:42:52.388392,2.0,35,UK,Romance,TV Show,Documentary,78
441,198,1809,12.0,TV,2024-06-15 08:42:52.420090,1.0,58,Australia,Romance,TV Show,Documentary,78
442,48,1682,177.0,TV,2024-11-23 08:42:52.388679,1.0,35,UK,Romance,Movie,Sci-Fi,160
443,475,1682,83.0,TV,2024-10-26 08:42:52.381751,2.0,69,Canada,Horror,Movie,Sci-Fi,160
444,245,1682,52.0,TV,2024-12-22 08:42:52.418440,5.0,28,USA,Sci-Fi,Movie,Sci-Fi,160
445,48,1227,65.0,Mobile,2024-09-17 08:42:52.415439,2.0,35,UK,Romance,TV Show,Comedy,130
446,85,1227,47.0,Tablet,2024-07-26 08:42:52.419706,4.0,25,Canada,Drama,TV Show,Comedy,130
447,100,1227,73.0,Laptop,2024-08-09 08:42:52.387917,4.0,32,India,Comedy,TV Show,Comedy,130
448,48,731,102.0,TV,2024-10-27 08:42:52.417997,3.0,35,UK,Romance,TV Show,Horror,139
449,414,731,85.0,TV,2024-10-22 08:42:52.382566,2.0,43,Australia,Documentary,TV Show,Horror,139
450,48,2747,95.0,Laptop,2025-02-05 08:42:52.419372,3.0,35,UK,Romance,Movie,Documentary,40
451,48,993,163.0,TV,2024-11-03 08:42:52.420583,4.0,35,UK,Romance,Movie,Horror,82
452,88,993,166.0,Laptop,2024-05-09 08:42:52.386701,4.0,57,India,Sci-Fi,Movie,Horror,82
453,250,993,62.0,TV,2024-08-30 08:42:52.422097,1.0,69,Australia,Documentary,Movie,Horror,82
454,471,993,130.0,TV,2025-01-11 08:42:52.386654,,47,India,Sci-Fi,Movie,Horror,82
455,126,2117,147.0,Tablet,2024-04-19 08:42:52.381499,1.0,29,Canada,Horror,TV Show,Comedy,175
456,37,2117,132.0,Tablet,2024-08-21 08:42:52.381613,4.0,64,UK,Action,TV Show,Comedy,175
457,281,2117,40.0,TV,2024-08-13 08:42:52.417505,2.0,45,UK,Drama,TV Show,Comedy,175
458,126,853,142.0,Tablet,2025-01-02 08:42:52.383904,3.0,29,Canada,Horror,Movie,Documentary,146
459,126,1456,139.0,,2024-04-26 08:42:52.386193,1.0,29,Canada,Horror,Movie,Documentary,162
460,359,1456,6.0,Mobile,2024-12-18 08:42:52.415852,1.0,44,UK,Drama,Movie,Documentary,162
461,126,2152,161.0,Tablet,2024-10-03 08:42:52.386327,1.0,29,Canada,Horror,Movie,Documentary,31
462,271,2152,177.0,Mobile,2025-03-24 08:42:52.382044,3.0,24,USA,Comedy,Movie,Documentary,31
463,187,2152,151.0,Tablet,2024-09-18 08:42:52.384785,5.0,37,UK,Comedy,Movie,Documentary,31
464,282,2152,149.0,Laptop,2025-04-07 08:42:52.414866,2.0,42,Germany,Sci-Fi,Movie,Documentary,31
465,126,2575,6.0,Tablet,2024-05-10 08:42:52.414794,5.0,29,Canada,Horror,TV Show,Drama,159
466,326,2575,144.0,TV,2024-10-15 08:42:52.414751,3.0,46,Germany,Action,TV Show,Drama,159
467,135,2575,69.0,Mobile,2024-05-10 08:42:52.421045,,57,UK,Action,TV Show,Drama,159
468,126,2716,162.0,Tablet,2024-12-16 08:42:52.416213,4.0,29,Canada,Horror,TV Show,Romance,48
469,491,2716,91.0,Mobile,2024-11-11 08:42:52.422309,4.0,18,Australia,Sci-Fi,TV Show,Romance,48
470,126,2975,78.0,Laptop,2024-09-13 08:42:52.420565,5.0,29,Canada,Horror,Movie,Drama,167
471,339,2975,78.0,TV,2024-10-02 08:42:52.385052,3.0,38,Canada,Romance,Movie,Drama,167
472,126,115,58.0,,2025-03-25 08:42:52.420730,2.0,29,Canada,Horror,Movie,Drama,46
473,381,115,149.0,Tablet,2024-08-17 08:42:52.381779,3.0,52,Canada,Comedy,Movie,Drama,46
474,398,115,91.0,TV,2024-10-07 08:42:52.382086,3.0,42,USA,Comedy,Movie,Drama,46
475,126,1195,160.0,Laptop,2024-10-13 08:42:52.422449,,29,Canada,Horror,TV Show,Action,173
476,304,1195,32.0,TV,2025-04-01 08:42:52.419655,3.0,52,Canada,Romance,TV Show,Action,173
477,239,391,49.0,TV,2024-09-30 08:42:52.381503,5.0,61,UK,Comedy,TV Show,Romance,67
478,239,2445,139.0,TV,2024-06-15 08:42:52.381585,5.0,61,UK,Comedy,TV Show,Sci-Fi,54
479,239,1987,106.0,TV,2024-06-14 08:42:52.382838,3.0,61,UK,Comedy,Movie,Documentary,73
480,258,1987,60.0,TV,2024-07-12 08:42:52.384926,3.0,26,UK,Comedy,Movie,Documentary,73
481,448,1987,106.0,Mobile,2024-08-16 08:42:52.419611,5.0,39,USA,Romance,Movie,Documentary,73
482,239,219,50.0,Laptop,2024-08-08 08:42:52.385574,2.0,61,UK,Comedy,TV Show,Sci-Fi,179
483,295,219,161.0,Mobile,2024-09-18 08:42:52.414777,1.0,19,India,Drama,TV Show,Sci-Fi,179
484,239,2867,113.0,Tablet,2024-11-08 08:42:52.415915,,61,UK,Comedy,Movie,Drama,150
485,334,2867,165.0,Laptop,2025-02-07 08:42:52.387676,,53,Germany,Horror,Movie,Drama,150
486,170,2867,174.0,Laptop,2024-10-20 08:42:52.417984,2.0,60,Australia,Drama,Movie,Drama,150
487,474,2867,158.0,TV,2025-03-20 08:42:52.386358,1.0,57,Canada,Romance,Movie,Drama,150
488,239,2100,43.0,Mobile,2025-01-28 08:42:52.417476,5.0,61,UK,Comedy,Movie,Romance,124
489,60,2100,142.0,Mobile,2024-05-28 08:42:52.419363,4.0,61,Germany,Drama,Movie,Romance,124
490,440,2100,23.0,Laptop,2024-09-02 08:42:52.417976,5.0,68,India,Comedy,Movie,Romance,124
491,239,2951,7.0,Mobile,2024-08-09 08:42:52.420409,4.0,61,UK,Comedy,TV Show,Documentary,111
492,319,2951,116.0,Laptop,2024-04-29 08:42:52.414877,3.0,57,Australia,Comedy,TV Show,Documentary,111
493,7,2431,76.0,Tablet,2025-01-20 08:42:52.381507,2.0,38,India,Horror,Movie,Documentary,139
494,242,2431,55.0,TV,2025-03-09 08:42:52.421507,3.0,23,UK,Romance,Movie,Documentary,139
495,7,820,179.0,Tablet,2025-02-08 08:42:52.386243,5.0,38,India,Horror,TV Show,Horror,134
496,281,820,133.0,Laptop,2025-02-06 08:42:52.381748,5.0,45,UK,Drama,TV Show,Horror,134
